id,kadai_id,status,do_person,task,plan_hour,due_date,actual_hour,do_date,created_at,updated_at
3507,,,"作村",,,,,,"2017-10-22 12:31:23.705461","2017-10-22 12:31:23.705461"
3508,,,"作村",,,,,,"2017-10-22 12:31:23.710808","2017-10-22 12:31:23.710808"
3509,,,"作村",,,,,,"2017-10-22 12:31:23.717006","2017-10-22 12:31:23.717006"
3510,,,"作村",,,,,,"2017-10-22 12:31:23.722508","2017-10-22 12:31:23.722508"
3511,,,"作村",,,,,,"2017-10-22 12:31:23.727743","2017-10-22 12:31:23.727743"
3512,,,"作村",,,,,,"2017-10-22 12:31:23.734069","2017-10-22 12:31:23.734069"
3513,,,"作村",,,,,,"2017-10-22 12:31:23.739168","2017-10-22 12:31:23.739168"
3514,,,"作村",,,,,,"2017-10-22 12:31:23.745085","2017-10-22 12:31:23.745085"
3515,,,"作村",,,,,,"2017-10-22 12:31:23.750153","2017-10-22 12:31:23.750153"
3516,,,"作村",,,,,,"2017-10-22 12:31:23.755392","2017-10-22 12:31:23.755392"
3517,,,"作村",,,,,,"2017-10-22 12:31:23.763578","2017-10-22 12:31:23.763578"
3518,,,"作村",,,,,,"2017-10-22 12:31:23.778338","2017-10-22 12:31:23.778338"
3519,,,"作村",,,,,,"2017-10-22 12:31:23.783905","2017-10-22 12:31:23.783905"
3520,,,"作村",,,,,,"2017-10-22 12:31:23.790336","2017-10-22 12:31:23.790336"
3521,,,"作村",,,,,,"2017-10-22 12:31:23.804278","2017-10-22 12:31:23.804278"
3522,,,"作村",,,,,,"2017-10-22 12:31:23.810986","2017-10-22 12:31:23.810986"
3523,,,"作村",,,,,,"2017-10-22 12:31:23.817515","2017-10-22 12:31:23.817515"
3524,,,"作村",,,,,,"2017-10-22 12:31:23.825999","2017-10-22 12:31:23.825999"
3525,,,"作村",,,,,,"2017-10-22 12:31:23.831748","2017-10-22 12:31:23.831748"
3526,,,"作村",,,,,,"2017-10-22 12:31:23.838658","2017-10-22 12:31:23.838658"
3527,,,"作村",,,,,,"2017-10-22 12:31:23.843812","2017-10-22 12:31:23.843812"
3528,,,"作村",,,,,,"2017-10-22 12:31:23.850054","2017-10-22 12:31:23.850054"
3529,,,"作村",,,,,,"2017-10-22 12:31:23.855818","2017-10-22 12:31:23.855818"
3530,,,"作村",,,,,,"2017-10-22 12:31:23.861929","2017-10-22 12:31:23.861929"
3531,,,"作村",,,,,,"2017-10-22 12:31:23.867347","2017-10-22 12:31:23.867347"
3532,,,"作村",,,,,,"2017-10-22 12:31:23.882757","2017-10-22 12:31:23.882757"
3533,,,"作村",,,,,,"2017-10-22 12:31:23.889192","2017-10-22 12:31:23.889192"
3534,,,"作村",,,,,,"2017-10-22 12:31:23.894884","2017-10-22 12:31:23.894884"
3535,,,"作村",,,,,,"2017-10-22 12:31:23.901483","2017-10-22 12:31:23.901483"
3536,,,"作村",,,,,,"2017-10-22 12:31:23.913910","2017-10-22 12:31:23.913910"
3537,,,"作村",,,,,,"2017-10-22 12:31:23.920543","2017-10-22 12:31:23.920543"
3538,,,"作村",,,,,,"2017-10-22 12:31:23.927802","2017-10-22 12:31:23.927802"
3539,,,"作村",,,,,,"2017-10-22 12:31:23.933859","2017-10-22 12:31:23.933859"
3540,,,"作村",,,,,,"2017-10-22 12:31:23.939313","2017-10-22 12:31:23.939313"
3541,,,"作村",,,,,,"2017-10-22 12:31:23.947066","2017-10-22 12:31:23.947066"
3542,,,"作村",,,,,,"2017-10-22 12:31:23.953310","2017-10-22 12:31:23.953310"
3543,,,"作村",,,,,,"2017-10-22 12:31:23.959765","2017-10-22 12:31:23.959765"
3544,,,"作村",,,,,,"2017-10-22 12:31:23.969608","2017-10-22 12:31:23.969608"
3545,,,"作村",,,,,,"2017-10-22 12:31:23.976232","2017-10-22 12:31:23.976232"
3546,,,"作村",,,,,,"2017-10-22 12:31:23.989854","2017-10-22 12:31:23.989854"
3547,,,"作村",,,,,,"2017-10-22 12:31:23.995201","2017-10-22 12:31:23.995201"
3548,,,"作村",,,,,,"2017-10-22 12:31:24.001238","2017-10-22 12:31:24.001238"
3549,,,"作村",,,,,,"2017-10-22 12:31:24.006292","2017-10-22 12:31:24.006292"
3550,,,"作村",,,,,,"2017-10-22 12:31:24.019629","2017-10-22 12:31:24.019629"
3551,,,"作村",,,,,,"2017-10-22 12:31:24.026483","2017-10-22 12:31:24.026483"
3552,,,"作村",,,,,,"2017-10-22 12:31:24.031739","2017-10-22 12:31:24.031739"
3553,,,"作村",,,,,,"2017-10-22 12:31:24.037972","2017-10-22 12:31:24.037972"
3554,,,"作村",,,,,,"2017-10-22 12:31:24.043050","2017-10-22 12:31:24.043050"
3555,,,"作村",,,,,,"2017-10-22 12:31:24.049915","2017-10-22 12:31:24.049915"
3556,,,"作村",,,,,,"2017-10-22 12:31:24.055150","2017-10-22 12:31:24.055150"
3557,,,"作村",,,,,,"2017-10-22 12:31:24.061704","2017-10-22 12:31:24.061704"
3558,,,"作村",,,,,,"2017-10-22 12:31:24.070267","2017-10-22 12:31:24.070267"
3559,,,"作村",,,,,,"2017-10-22 12:31:24.075422","2017-10-22 12:31:24.075422"
3560,,,"作村",,,,,,"2017-10-22 12:31:24.082379","2017-10-22 12:31:24.082379"
3561,,,"作村",,,,,,"2017-10-22 12:31:24.095293","2017-10-22 12:31:24.095293"
3562,,,"作村",,,,,,"2017-10-22 12:31:24.101506","2017-10-22 12:31:24.101506"
3563,,,"作村",,,,,,"2017-10-22 12:31:24.112996","2017-10-22 12:31:24.112996"
3564,,,"作村",,,,,,"2017-10-22 12:31:24.126875","2017-10-22 12:31:24.126875"
3565,,,"作村",,,,,,"2017-10-22 12:31:24.133072","2017-10-22 12:31:24.133072"
3566,,,"作村",,,,,,"2017-10-22 12:31:24.138265","2017-10-22 12:31:24.138265"
3567,,,"作村",,,,,,"2017-10-22 12:31:24.143502","2017-10-22 12:31:24.143502"
3568,,,"作村",,,,,,"2017-10-22 12:31:24.149835","2017-10-22 12:31:24.149835"
3569,,,"作村",,,,,,"2017-10-22 12:31:24.155086","2017-10-22 12:31:24.155086"
3570,,,"作村",,,,,,"2017-10-22 12:31:24.161262","2017-10-22 12:31:24.161262"
3571,,,"作村",,,,,,"2017-10-22 12:31:24.166653","2017-10-22 12:31:24.166653"
3572,,,"作村",,,,,,"2017-10-22 12:31:24.172874","2017-10-22 12:31:24.172874"
3573,,,"作村",,,,,,"2017-10-22 12:31:24.178548","2017-10-22 12:31:24.178548"
3574,,,"作村",,,,,,"2017-10-22 12:31:24.183932","2017-10-22 12:31:24.183932"
3575,,,"作村",,,,,,"2017-10-22 12:31:24.190211","2017-10-22 12:31:24.190211"
3576,,,"作村",,,,,,"2017-10-22 12:31:24.201830","2017-10-22 12:31:24.201830"
3577,,,"作村",,,,,,"2017-10-22 12:31:24.207723","2017-10-22 12:31:24.207723"
3578,,,"作村",,,,,,"2017-10-22 12:31:24.214460","2017-10-22 12:31:24.214460"
3579,,,"作村",,,,,,"2017-10-22 12:31:24.219579","2017-10-22 12:31:24.219579"
3580,,,"作村",,,,,,"2017-10-22 12:31:24.232592","2017-10-22 12:31:24.232592"
3581,,,"作村",,,,,,"2017-10-22 12:31:24.237968","2017-10-22 12:31:24.237968"
3582,,,"作村",,,,,,"2017-10-22 12:31:24.243630","2017-10-22 12:31:24.243630"
3583,,,"作村",,,,,,"2017-10-22 12:31:24.250528","2017-10-22 12:31:24.250528"
3584,,,"作村",,,,,,"2017-10-22 12:31:24.256046","2017-10-22 12:31:24.256046"
3585,,,"作村",,,,,,"2017-10-22 12:31:24.262382","2017-10-22 12:31:24.262382"
3586,,,"作村",,,,,,"2017-10-22 12:31:24.267638","2017-10-22 12:31:24.267638"
3587,,,"作村",,,,,,"2017-10-22 12:31:24.274425","2017-10-22 12:31:24.274425"
3588,,,"作村",,,,,,"2017-10-22 12:31:24.279844","2017-10-22 12:31:24.279844"
3589,,,"作村",,,,,,"2017-10-22 12:31:24.286140","2017-10-22 12:31:24.286140"
3590,,,"作村",,,,,,"2017-10-22 12:31:24.291555","2017-10-22 12:31:24.291555"
3591,,,"作村",,,,,,"2017-10-22 12:31:24.297855","2017-10-22 12:31:24.297855"
3592,,,"作村",,,,,,"2017-10-22 12:31:24.310522","2017-10-22 12:31:24.310522"
3593,,,"作村",,,,,,"2017-10-22 12:31:24.317385","2017-10-22 12:31:24.317385"
3594,,,"作村",,,,,,"2017-10-22 12:31:24.322619","2017-10-22 12:31:24.322619"
3595,,,"作村",,,,,,"2017-10-22 12:31:24.332618","2017-10-22 12:31:24.332618"
3596,,,"作村",,,,,,"2017-10-22 12:31:24.337798","2017-10-22 12:31:24.337798"
3597,,,"作村",,,,,,"2017-10-22 12:31:24.342781","2017-10-22 12:31:24.342781"
3598,,,"作村",,,,,,"2017-10-22 12:31:24.349018","2017-10-22 12:31:24.349018"
3599,,,"作村",,,,,,"2017-10-22 12:31:24.356046","2017-10-22 12:31:24.356046"
3600,,,"作村",,,,,,"2017-10-22 12:31:24.362293","2017-10-22 12:31:24.362293"
3601,,,"作村",,,,,,"2017-10-22 12:31:24.367443","2017-10-22 12:31:24.367443"
3602,,,"作村",,,,,,"2017-10-22 12:31:24.373560","2017-10-22 12:31:24.373560"
3603,,,"作村",,,,,,"2017-10-22 12:31:24.378815","2017-10-22 12:31:24.378815"
3604,,,"作村",,,,,,"2017-10-22 12:31:24.384988","2017-10-22 12:31:24.384988"
3605,,,"作村",,,,,,"2017-10-22 12:31:24.390401","2017-10-22 12:31:24.390401"
3606,,,"作村",,,,,,"2017-10-22 12:31:24.395334","2017-10-22 12:31:24.395334"
3607,,,"作村",,,,,,"2017-10-22 12:31:24.401478","2017-10-22 12:31:24.401478"
3608,,,"作村",,,,,,"2017-10-22 12:31:24.406488","2017-10-22 12:31:24.406488"
3609,,,"作村",,,,,,"2017-10-22 12:31:24.419472","2017-10-22 12:31:24.419472"
3610,,,"作村",,,,,,"2017-10-22 12:31:24.425674","2017-10-22 12:31:24.425674"
3611,,,"作村",,,,,,"2017-10-22 12:31:24.435923","2017-10-22 12:31:24.435923"
3612,,,"作村",,,,,,"2017-10-22 12:31:24.442374","2017-10-22 12:31:24.442374"
3613,,,"作村",,,,,,"2017-10-22 12:31:24.450685","2017-10-22 12:31:24.450685"
3614,,,"作村",,,,,,"2017-10-22 12:31:24.455825","2017-10-22 12:31:24.455825"
3615,,,"作村",,,,,,"2017-10-22 12:31:24.461887","2017-10-22 12:31:24.461887"
3616,,,"作村",,,,,,"2017-10-22 12:31:24.467265","2017-10-22 12:31:24.467265"
3617,,,"作村",,,,,,"2017-10-22 12:31:24.473122","2017-10-22 12:31:24.473122"
3618,,,"作村",,,,,,"2017-10-22 12:31:24.478346","2017-10-22 12:31:24.478346"
3619,,,"作村",,,,,,"2017-10-22 12:31:24.483329","2017-10-22 12:31:24.483329"
3620,,,"作村",,,,,,"2017-10-22 12:31:24.490042","2017-10-22 12:31:24.490042"
3621,,,"作村",,,,,,"2017-10-22 12:31:24.495066","2017-10-22 12:31:24.495066"
3622,,,"作村",,,,,,"2017-10-22 12:31:24.501388","2017-10-22 12:31:24.501388"
3623,,,"作村",,,,,,"2017-10-22 12:31:24.506468","2017-10-22 12:31:24.506468"
3624,,,"作村",,,,,,"2017-10-22 12:31:24.511439","2017-10-22 12:31:24.511439"
3625,,,"作村",,,,,,"2017-10-22 12:31:24.524777","2017-10-22 12:31:24.524777"
3626,,,"作村",,,,,,"2017-10-22 12:31:24.530076","2017-10-22 12:31:24.530076"
3627,,,"作村",,,,,,"2017-10-22 12:31:24.535194","2017-10-22 12:31:24.535194"
3628,,,"作村",,,,,,"2017-10-22 12:31:24.547381","2017-10-22 12:31:24.547381"
3629,,,"作村",,,,,,"2017-10-22 12:31:24.553802","2017-10-22 12:31:24.553802"
3630,,,"作村",,,,,,"2017-10-22 12:31:24.559232","2017-10-22 12:31:24.559232"
3631,,,"作村",,,,,,"2017-10-22 12:31:24.565610","2017-10-22 12:31:24.565610"
3632,,,"作村",,,,,,"2017-10-22 12:31:24.570614","2017-10-22 12:31:24.570614"
3633,,,"作村",,,,,,"2017-10-22 12:31:24.575866","2017-10-22 12:31:24.575866"
3634,,,"作村",,,,,,"2017-10-22 12:31:24.581991","2017-10-22 12:31:24.581991"
3635,,,"作村",,,,,,"2017-10-22 12:31:24.587066","2017-10-22 12:31:24.587066"
3636,,,"作村",,,,,,"2017-10-22 12:31:24.593311","2017-10-22 12:31:24.593311"
3637,,,"作村",,,,,,"2017-10-22 12:31:24.598699","2017-10-22 12:31:24.598699"
3638,,,"作村",,,,,,"2017-10-22 12:31:24.604983","2017-10-22 12:31:24.604983"
3639,,,"作村",,,,,,"2017-10-22 12:31:24.610531","2017-10-22 12:31:24.610531"
3640,,,"作村",,,,,,"2017-10-22 12:31:24.615685","2017-10-22 12:31:24.615685"
3641,,,"作村",,,,,,"2017-10-22 12:31:24.628704","2017-10-22 12:31:24.628704"
3642,,,"作村",,,,,,"2017-10-22 12:31:24.634397","2017-10-22 12:31:24.634397"
3643,,,"作村",,,,,,"2017-10-22 12:31:24.639949","2017-10-22 12:31:24.639949"
3644,,,"作村",,,,,,"2017-10-22 12:31:24.652926","2017-10-22 12:31:24.652926"
3645,,,"作村",,,,,,"2017-10-22 12:31:24.659484","2017-10-22 12:31:24.659484"
3646,,,"作村",,,,,,"2017-10-22 12:31:24.665555","2017-10-22 12:31:24.665555"
3647,,,"作村",,,,,,"2017-10-22 12:31:24.670703","2017-10-22 12:31:24.670703"
3648,,,"作村",,,,,,"2017-10-22 12:31:24.676821","2017-10-22 12:31:24.676821"
3649,,,"作村",,,,,,"2017-10-22 12:31:24.681828","2017-10-22 12:31:24.681828"
3650,,,"作村",,,,,,"2017-10-22 12:31:24.687311","2017-10-22 12:31:24.687311"
3651,,,"作村",,,,,,"2017-10-22 12:31:24.693462","2017-10-22 12:31:24.693462"
3652,,,"作村",,,,,,"2017-10-22 12:31:24.698485","2017-10-22 12:31:24.698485"
3653,,,"作村",,,,,,"2017-10-22 12:31:24.704117","2017-10-22 12:31:24.704117"
3654,,,"作村",,,,,,"2017-10-22 12:31:24.710488","2017-10-22 12:31:24.710488"
3655,,,"作村",,,,,,"2017-10-22 12:31:24.715960","2017-10-22 12:31:24.715960"
3656,,,"作村",,,,,,"2017-10-22 12:31:24.722503","2017-10-22 12:31:24.722503"
3657,,,"作村",,,,,,"2017-10-22 12:31:24.734921","2017-10-22 12:31:24.734921"
3658,,,"作村",,,,,,"2017-10-22 12:31:24.741266","2017-10-22 12:31:24.741266"
3659,,,"作村",,,,,,"2017-10-22 12:31:24.746629","2017-10-22 12:31:24.746629"
3660,,,"作村",,,,,,"2017-10-22 12:31:24.759460","2017-10-22 12:31:24.759460"
3661,,,"作村",,,,,,"2017-10-22 12:31:24.765664","2017-10-22 12:31:24.765664"
3662,,,"作村",,,,,,"2017-10-22 12:31:24.771047","2017-10-22 12:31:24.771047"
3663,,,"作村",,,,,,"2017-10-22 12:31:24.777454","2017-10-22 12:31:24.777454"
3664,,,"作村",,,,,,"2017-10-22 12:31:24.782530","2017-10-22 12:31:24.782530"
3665,,,"作村",,,,,,"2017-10-22 12:31:24.787785","2017-10-22 12:31:24.787785"
3666,,,"作村",,,,,,"2017-10-22 12:31:24.793908","2017-10-22 12:31:24.793908"
3667,,,"作村",,,,,,"2017-10-22 12:31:24.799286","2017-10-22 12:31:24.799286"
3668,,,"作村",,,,,,"2017-10-22 12:31:24.805845","2017-10-22 12:31:24.805845"
3669,,,"作村",,,,,,"2017-10-22 12:31:24.811131","2017-10-22 12:31:24.811131"
3670,,,"作村",,,,,,"2017-10-22 12:31:24.817685","2017-10-22 12:31:24.817685"
3671,,,"作村",,,,,,"2017-10-22 12:31:24.823157","2017-10-22 12:31:24.823157"
3672,,,"作村",,,,,,"2017-10-22 12:31:24.828988","2017-10-22 12:31:24.828988"
3673,,,"作村",,,,,,"2017-10-22 12:31:24.833956","2017-10-22 12:31:24.833956"
3674,,,"作村",,,,,,"2017-10-22 12:31:24.846686","2017-10-22 12:31:24.846686"
3675,,,"作村",,,,,,"2017-10-22 12:31:24.852940","2017-10-22 12:31:24.852940"
3676,,,"作村",,,,,,"2017-10-22 12:31:24.865849","2017-10-22 12:31:24.865849"
3677,,,"作村",,,,,,"2017-10-22 12:31:24.870958","2017-10-22 12:31:24.870958"
3678,,,"作村",,,,,,"2017-10-22 12:31:24.876988","2017-10-22 12:31:24.876988"
3679,,,"作村",,,,,,"2017-10-22 12:31:24.882122","2017-10-22 12:31:24.882122"
3680,,,"作村",,,,,,"2017-10-22 12:31:24.887519","2017-10-22 12:31:24.887519"
3681,,,"作村",,,,,,"2017-10-22 12:31:24.893838","2017-10-22 12:31:24.893838"
3682,,,"作村",,,,,,"2017-10-22 12:31:24.898906","2017-10-22 12:31:24.898906"
3683,,,"作村",,,,,,"2017-10-22 12:31:24.905011","2017-10-22 12:31:24.905011"
3684,,,"作村",,,,,,"2017-10-22 12:31:24.910238","2017-10-22 12:31:24.910238"
3685,,,"作村",,,,,,"2017-10-22 12:31:24.915408","2017-10-22 12:31:24.915408"
3686,,,"作村",,,,,,"2017-10-22 12:31:24.921633","2017-10-22 12:31:24.921633"
3687,,,"作村",,,,,,"2017-10-22 12:31:24.926655","2017-10-22 12:31:24.926655"
3688,,,"作村",,,,,,"2017-10-22 12:31:24.933041","2017-10-22 12:31:24.933041"
3689,,,"作村",,,,,,"2017-10-22 12:31:24.938669","2017-10-22 12:31:24.938669"
3690,,,"作村",,,,,,"2017-10-22 12:31:24.952916","2017-10-22 12:31:24.952916"
3691,,,"作村",,,,,,"2017-10-22 12:31:24.958433","2017-10-22 12:31:24.958433"
3692,,,"作村",,,,,,"2017-10-22 12:31:24.972108","2017-10-22 12:31:24.972108"
3693,,,"作村",,,,,,"2017-10-22 12:31:24.978483","2017-10-22 12:31:24.978483"
3694,,,"作村",,,,,,"2017-10-22 12:31:24.983799","2017-10-22 12:31:24.983799"
3695,,,"作村",,,,,,"2017-10-22 12:31:24.989999","2017-10-22 12:31:24.989999"
3696,,,"作村",,,,,,"2017-10-22 12:31:24.995233","2017-10-22 12:31:24.995233"
3697,,,"作村",,,,,,"2017-10-22 12:31:25.002741","2017-10-22 12:31:25.002741"
3698,,,"作村",,,,,,"2017-10-22 12:31:25.007607","2017-10-22 12:31:25.007607"
3699,,,"作村",,,,,,"2017-10-22 12:31:25.013929","2017-10-22 12:31:25.013929"
3700,,,"作村",,,,,,"2017-10-22 12:31:25.018952","2017-10-22 12:31:25.018952"
3701,,,"作村",,,,,,"2017-10-22 12:31:25.025057","2017-10-22 12:31:25.025057"
3702,,,"作村",,,,,,"2017-10-22 12:31:25.030332","2017-10-22 12:31:25.030332"
3703,,,"作村",,,,,,"2017-10-22 12:31:25.035510","2017-10-22 12:31:25.035510"
3704,,,"作村",,,,,,"2017-10-22 12:31:25.041774","2017-10-22 12:31:25.041774"
3705,,,"作村",,,,,,"2017-10-22 12:31:25.047021","2017-10-22 12:31:25.047021"
3706,,,"作村",,,,,,"2017-10-22 12:31:25.061188","2017-10-22 12:31:25.061188"
3707,,,"作村",,,,,,"2017-10-22 12:31:25.066436","2017-10-22 12:31:25.066436"
3708,,,"作村",,,,,,"2017-10-22 12:31:25.077548","2017-10-22 12:31:25.077548"
3709,,,"作村",,,,,,"2017-10-22 12:31:25.083009","2017-10-22 12:31:25.083009"
3710,,,"作村",,,,,,"2017-10-22 12:31:25.089165","2017-10-22 12:31:25.089165"
3711,,,"作村",,,,,,"2017-10-22 12:31:25.094527","2017-10-22 12:31:25.094527"
3712,,,"作村",,,,,,"2017-10-22 12:31:25.099857","2017-10-22 12:31:25.099857"
3713,,,"作村",,,,,,"2017-10-22 12:31:25.106129","2017-10-22 12:31:25.106129"
3714,,,"作村",,,,,,"2017-10-22 12:31:25.111273","2017-10-22 12:31:25.111273"
3715,,,"作村",,,,,,"2017-10-22 12:31:25.117698","2017-10-22 12:31:25.117698"
3716,,,"作村",,,,,,"2017-10-22 12:31:25.123016","2017-10-22 12:31:25.123016"
3717,,,"作村",,,,,,"2017-10-22 12:31:25.129109","2017-10-22 12:31:25.129109"
3718,,,"作村",,,,,,"2017-10-22 12:31:25.134290","2017-10-22 12:31:25.134290"
3719,,,"作村",,,,,,"2017-10-22 12:31:25.139453","2017-10-22 12:31:25.139453"
3720,,,"作村",,,,,,"2017-10-22 12:31:25.145611","2017-10-22 12:31:25.145611"
3721,,,"作村",,,,,,"2017-10-22 12:31:25.150912","2017-10-22 12:31:25.150912"
3722,,,"作村",,,,,,"2017-10-22 12:31:25.165565","2017-10-22 12:31:25.165565"
3723,,,"作村",,,,,,"2017-10-22 12:31:25.170939","2017-10-22 12:31:25.170939"
3724,,,"作村",,,,,,"2017-10-22 12:31:25.183470","2017-10-22 12:31:25.183470"
3725,,,"作村",,,,,,"2017-10-22 12:31:25.189798","2017-10-22 12:31:25.189798"
3726,,,"作村",,,,,,"2017-10-22 12:31:25.197499","2017-10-22 12:31:25.197499"
3727,,,"作村",,,,,,"2017-10-22 12:31:25.202545","2017-10-22 12:31:25.202545"
3728,,,"作村",,,,,,"2017-10-22 12:31:25.207739","2017-10-22 12:31:25.207739"
3729,,,"作村",,,,,,"2017-10-22 12:31:25.213872","2017-10-22 12:31:25.213872"
3730,,,"作村",,,,,,"2017-10-22 12:31:25.219142","2017-10-22 12:31:25.219142"
3731,,,"作村",,,,,,"2017-10-22 12:31:25.225305","2017-10-22 12:31:25.225305"
3732,,,"作村",,,,,,"2017-10-22 12:31:25.230282","2017-10-22 12:31:25.230282"
3733,,,"作村",,,,,,"2017-10-22 12:31:25.235423","2017-10-22 12:31:25.235423"
3734,,,"作村",,,,,,"2017-10-22 12:31:25.241952","2017-10-22 12:31:25.241952"
3735,,,"作村",,,,,,"2017-10-22 12:31:25.247125","2017-10-22 12:31:25.247125"
3736,,,"作村",,,,,,"2017-10-22 12:31:25.254266","2017-10-22 12:31:25.254266"
3737,,,"作村",,,,,,"2017-10-22 12:31:25.259457","2017-10-22 12:31:25.259457"
3738,,,"作村",,,,,,"2017-10-22 12:31:25.273301","2017-10-22 12:31:25.273301"
3739,,,"作村",,,,,,"2017-10-22 12:31:25.285364","2017-10-22 12:31:25.285364"
3740,,,"作村",,,,,,"2017-10-22 12:31:25.290639","2017-10-22 12:31:25.290639"
3741,,,"作村",,,,,,"2017-10-22 12:31:25.295837","2017-10-22 12:31:25.295837"
3742,,,"作村",,,,,,"2017-10-22 12:31:25.302420","2017-10-22 12:31:25.302420"
3743,,,"作村",,,,,,"2017-10-22 12:31:25.307627","2017-10-22 12:31:25.307627"
3744,,,"作村",,,,,,"2017-10-22 12:31:25.313654","2017-10-22 12:31:25.313654"
3745,,,"作村",,,,,,"2017-10-22 12:31:25.319289","2017-10-22 12:31:25.319289"
3746,,,"作村",,,,,,"2017-10-22 12:31:25.325464","2017-10-22 12:31:25.325464"
3747,,,"作村",,,,,,"2017-10-22 12:31:25.330752","2017-10-22 12:31:25.330752"
3748,,,"作村",,,,,,"2017-10-22 12:31:25.337085","2017-10-22 12:31:25.337085"
3749,,,"作村",,,,,,"2017-10-22 12:31:25.342271","2017-10-22 12:31:25.342271"
3750,,,"作村",,,,,,"2017-10-22 12:31:25.347750","2017-10-22 12:31:25.347750"
3751,,,"作村",,,,,,"2017-10-22 12:31:25.354239","2017-10-22 12:31:25.354239"
3752,,,"作村",,,,,,"2017-10-22 12:31:25.363807","2017-10-22 12:31:25.363807"
3753,,,"作村",,,,,,"2017-10-22 12:31:25.378782","2017-10-22 12:31:25.378782"
3754,,,"作村",,,,,,"2017-10-22 12:31:25.391354","2017-10-22 12:31:25.391354"
3755,,,"作村",,,,,,"2017-10-22 12:31:25.397876","2017-10-22 12:31:25.397876"
3756,,,"作村",,,,,,"2017-10-22 12:31:25.403252","2017-10-22 12:31:25.403252"
3757,,,"作村",,,,,,"2017-10-22 12:31:25.409573","2017-10-22 12:31:25.409573"
3758,,,"作村",,,,,,"2017-10-22 12:31:25.415053","2017-10-22 12:31:25.415053"
3759,,,"作村",,,,,,"2017-10-22 12:31:25.421688","2017-10-22 12:31:25.421688"
3760,,,"作村",,,,,,"2017-10-22 12:31:25.427689","2017-10-22 12:31:25.427689"
3761,,,"作村",,,,,,"2017-10-22 12:31:25.434445","2017-10-22 12:31:25.434445"
3762,,,"作村",,,,,,"2017-10-22 12:31:25.441610","2017-10-22 12:31:25.441610"
3763,,,"作村",,,,,,"2017-10-22 12:31:25.446977","2017-10-22 12:31:25.446977"
3764,,,"作村",,,,,,"2017-10-22 12:31:25.453563","2017-10-22 12:31:25.453563"
3765,,,"作村",,,,,,"2017-10-22 12:31:25.458966","2017-10-22 12:31:25.458966"
3766,,,"作村",,,,,,"2017-10-22 12:31:25.465641","2017-10-22 12:31:25.465641"
3767,,,"作村",,,,,,"2017-10-22 12:31:25.470905","2017-10-22 12:31:25.470905"
3768,,,"作村",,,,,,"2017-10-22 12:31:25.477582","2017-10-22 12:31:25.477582"
3769,,,"作村",,,,,,"2017-10-22 12:31:25.495985","2017-10-22 12:31:25.495985"
3770,,,"作村",,,,,,"2017-10-22 12:31:25.502457","2017-10-22 12:31:25.502457"
3771,,,"作村",,,,,,"2017-10-22 12:31:25.507728","2017-10-22 12:31:25.507728"
3772,,,"作村",,,,,,"2017-10-22 12:31:25.514534","2017-10-22 12:31:25.514534"
3773,,,"作村",,,,,,"2017-10-22 12:31:25.523732","2017-10-22 12:31:25.523732"
3774,,,"作村",,,,,,"2017-10-22 12:31:25.530382","2017-10-22 12:31:25.530382"
3775,,,"作村",,,,,,"2017-10-22 12:31:25.535766","2017-10-22 12:31:25.535766"
3776,,,"作村",,,,,,"2017-10-22 12:31:25.542287","2017-10-22 12:31:25.542287"
3777,,,"作村",,,,,,"2017-10-22 12:31:25.547309","2017-10-22 12:31:25.547309"
3778,,,"作村",,,,,,"2017-10-22 12:31:25.553193","2017-10-22 12:31:25.553193"
3779,,,"作村",,,,,,"2017-10-22 12:31:25.558505","2017-10-22 12:31:25.558505"
3780,,,"作村",,,,,,"2017-10-22 12:31:25.563763","2017-10-22 12:31:25.563763"
3781,,,"作村",,,,,,"2017-10-22 12:31:25.570561","2017-10-22 12:31:25.570561"
3782,,,"作村",,,,,,"2017-10-22 12:31:25.575737","2017-10-22 12:31:25.575737"
3783,,,"作村",,,,,,"2017-10-22 12:31:25.581852","2017-10-22 12:31:25.581852"
3784,,,"作村",,,,,,"2017-10-22 12:31:25.594825","2017-10-22 12:31:25.594825"
3785,,,"作村",,,,,,"2017-10-22 12:31:25.608059","2017-10-22 12:31:25.608059"
3786,,,"作村",,,,,,"2017-10-22 12:31:25.614374","2017-10-22 12:31:25.614374"
3787,,,"作村",,,,,,"2017-10-22 12:31:25.619403","2017-10-22 12:31:25.619403"
3788,,,"作村",,,,,,"2017-10-22 12:31:25.625868","2017-10-22 12:31:25.625868"
3789,,,"作村",,,,,,"2017-10-22 12:31:25.630791","2017-10-22 12:31:25.630791"
3790,,,"作村",,,,,,"2017-10-22 12:31:25.637173","2017-10-22 12:31:25.637173"
3791,,,"作村",,,,,,"2017-10-22 12:31:25.642338","2017-10-22 12:31:25.642338"
3792,,,"作村",,,,,,"2017-10-22 12:31:25.647607","2017-10-22 12:31:25.647607"
3793,,,"作村",,,,,,"2017-10-22 12:31:25.654284","2017-10-22 12:31:25.654284"
3794,,,"作村",,,,,,"2017-10-22 12:31:25.659718","2017-10-22 12:31:25.659718"
3795,,,"作村",,,,,,"2017-10-22 12:31:25.666048","2017-10-22 12:31:25.666048"
3796,,,"作村",,,,,,"2017-10-22 12:31:25.671302","2017-10-22 12:31:25.671302"
